cod_dpto,cod_mpio,departamento_mgn,municipio_mgn,municipio_tipo_mgn,area_km2_mgn_attribute,area_km2_calc,centroid_lat,centroid_lon
13,13647,BOLÍVAR,SAN ESTANISLAO,MUNICIPIO,211.57542165,211.5754216493216,10.36466699839712,-75.20519896274737
13,13650,BOLÍVAR,SAN FERNANDO,MUNICIPIO,317.01040952,317.0104095097146,9.09124715045136,-74.35870532415827
13,13654,BOLÍVAR,SAN JACINTO,MUNICIPIO,442.65254304,442.6525430255683,9.83537274909991,-75.10609649086754
13,13655,BOLÍVAR,SAN JACINTO DEL CAUCA,MUNICIPIO,569.45541598,569.4554159624166,8.237495337718038,-74.66842567766946
13,13657,BOLÍVAR,SAN JUAN NEPOMUCENO,MUNICIPIO,630.81566767,630.8156676529289,9.967964312845172,-75.06572164213668
13,13667,BOLÍVAR,SAN MARTÍN DE LOBA,MUNICIPIO,449.65188897,449.6518889590735,8.78766656234984,-74.01033301281484
13,13670,BOLÍVAR,SAN PABLO,MUNICIPIO,2018.5682155,2018.5682154359945,7.422312097678634,-74.1357773253522
13,13673,BOLÍVAR,SANTA CATALINA,MUNICIPIO,164.58470149,164.58470148508977,10.640722857376963,-75.26639115012476
13,13683,BOLÍVAR,SANTA ROSA,MUNICIPIO,154.60624893,154.60624892220957,10.46920533067636,-75.36116431470214
13,13688,BOLÍVAR,SANTA ROSA DEL SUR,MUNICIPIO,2380.09408499,2380.0940849163685,7.772417305033565,-74.26283799701689
13,13744,BOLÍVAR,SIMITÍ,MUNICIPIO,1352.85883613,1352.8588360848157,7.851269925666703,-73.98375196529379
13,13760,BOLÍVAR,SOPLAVIENTO,MUNICIPIO,92.53360995,92.53360994975216,10.332074610722245,-75.11699536915133
13,13780,BOLÍVAR,TALAIGUA NUEVO,MUNICIPIO,249.0816533,249.08165329181895,9.313443311713621,-74.64009107133636
13,13810,BOLÍVAR,TIQUISIO,MUNICIPIO,761.99577421,761.9957741845457,8.492324519112415,-74.29678894672693
13,13836,BOLÍVAR,TURBACO,MUNICIPIO,202.49382518,202.49382517886562,10.352935802972178,-75.37971906670684
13,13838,BOLÍVAR,TURBANA,MUNICIPIO,191.09522796,191.09522795352424,10.216039294256204,-75.47039126105709
13,13873,BOLÍVAR,VILLANUEVA,MUNICIPIO,133.02522617,133.0252261655783,10.44450056957262,-75.2696567290467
13,13894,BOLÍVAR,ZAMBRANO,MUNICIPIO,308.95215102,308.9521510115322,9.745141683054525,-74.88066314804507
15,15001,BOYACÁ,TUNJA,MUNICIPIO,119.48149214,119.48149213280027,5.518469722811605,-73.37802200187177
15,15022,BOYACÁ,ALMEIDA,MUNICIPIO,57.57419238,57.57419237897417,4.9548242149855035,-73.38813566553931
15,15047,BOYACÁ,AQUITANIA,MUNICIPIO,940.35452314,940.3545231095309,5.437428768114341,-72.87151254695006
15,15051,BOYACÁ,ARCABUCO,MUNICIPIO,137.66904953,137.66904952872213,5.74956489229779,-73.43887601427116
15,15087,BOYACÁ,BELÉN,MUNICIPIO,162.77417939,162.77417938438253,6.005053729148133,-72.89369160271858
15,15090,BOYACÁ,BERBEO,MUNICIPIO,57.90362494,57.903624936398145,5.232056806909495,-73.10117400879423
15,15092,BOYACÁ,BETÉITIVA,MUNICIPIO,101.66571259,101.6657125854444,5.920853877862758,-72.84857449484207
15,15097,BOYACÁ,BOAVITA,MUNICIPIO,144.98592609,144.98592608437502,6.337510751282057,-72.6202112580034
15,15104,BOYACÁ,BOYACÁ,MUNICIPIO,47.94112036,47.9411203622918,5.439856284562024,-73.38137079871645
15,15106,BOYACÁ,BRICEÑO,MUNICIPIO,64.51202733,64.51202733116513,5.675508830222232,-73.90932710566354
15,15109,BOYACÁ,BUENAVISTA,MUNICIPIO,110.01024496,110.01024495656738,5.489398860778472,-73.95066299586206
15,15114,BOYACÁ,BUSBANZÁ,MUNICIPIO,25.30119285,25.301192852321353,5.843483470942624,-72.8757463743712
15,15131,BOYACÁ,CALDAS,MUNICIPIO,78.85692332,78.85692331343915,5.575989585095387,-73.8805754682012
15,15135,BOYACÁ,CAMPOHERMOSO,MUNICIPIO,298.17353055,298.17353054070117,5.0068607781180745,-73.14467207217068
15,15162,BOYACÁ,CERINZA,MUNICIPIO,63.45306993,63.453069932658494,5.962013324161756,-72.96447242979065
15,15172,BOYACÁ,CHINAVITA,MUNICIPIO,136.13765324,136.1376532377111,5.20297067588906,-73.34047977136953
15,15176,BOYACÁ,CHIQUINQUIRÁ,MUNICIPIO,164.77838452,164.7783845187702,5.622488655613674,-73.80424412346466
15,15180,BOYACÁ,CHISCAS,MUNICIPIO,657.28076511,657.2807650874693,6.68910607947434,-72.41796389269675
15,15183,BOYACÁ,CHITA,MUNICIPIO,675.8077813,675.8077812782822,6.091450440979408,-72.43902312394269
15,15185,BOYACÁ,CHITARAQUE,MUNICIPIO,158.26948365,158.2694836491556,5.984392019207215,-73.42582339369567
15,15187,BOYACÁ,CHIVATÁ,MUNICIPIO,49.44420388,49.44420387743254,5.563880464585405,-73.26331705368703
15,15189,BOYACÁ,CIÉNEGA,MUNICIPIO,53.89700594,53.89700594086851,5.393059611851384,-73.28205740849411
15,15204,BOYACÁ,CÓMBITA,MUNICIPIO,138.0443172,138.04431719178217,5.682937995562132,-73.32803691763988
15,15212,BOYACÁ,COPER,MUNICIPIO,149.67796662,149.67796661025776,5.442982714550048,-74.0278294454899
15,15215,BOYACÁ,CORRALES,MUNICIPIO,60.72656429,60.72656428620712,5.824544965440596,-72.84544963451555
15,15218,BOYACÁ,COVARACHÍA,MUNICIPIO,102.21423575,102.21423574351981,6.519520247025859,-72.74020156849829
15,15223,BOYACÁ,CUBARÁ,MUNICIPIO,1153.68528779,1153.6852877486847,6.884437901652498,-72.18238385218923
15,15224,BOYACÁ,CUCAITA,MUNICIPIO,42.05813397,42.05813397166575,5.527103909354114,-73.44598616500976
15,15226,BOYACÁ,CUÍTIVA,MUNICIPIO,44.03840245,44.03840244385491,5.587750309351394,-72.93954390435138
15,15232,BOYACÁ,CHÍQUIZA,MUNICIPIO,116.31838499,116.31838499015471,5.643074518779618,-73.44562672445724
15,15236,BOYACÁ,CHIVOR,MUNICIPIO,108.49319932,108.49319931545266,4.871181033531832,-73.36142340479027
15,15238,BOYACÁ,DUITAMA,MUNICIPIO,233.57798327,233.57798326384818,5.8905975087006395,-73.06709203779856
15,15244,BOYACÁ,EL COCUY,MUNICIPIO,237.78956668,237.78956667319744,6.353363072402565,-72.41923763388195
15,15248,BOYACÁ,EL ESPINO,MUNICIPIO,69.24184627,69.24184626769471,6.5082405609080505,-72.4804965602815
15,15272,BOYACÁ,FIRAVITOBA,MUNICIPIO,109.1316392,109.13163919839825,5.6736779344466655,-73.01983263224831
15,15276,BOYACÁ,FLORESTA,MUNICIPIO,87.95789522,87.95789522167613,5.858993319447993,-72.92499718899936
15,15293,BOYACÁ,GACHANTIVÁ,MUNICIPIO,88.02564212,88.02564212125112,5.744104659195967,-73.54265541784841
15,15296,BOYACÁ,GÁMEZA,MUNICIPIO,123.41893934,123.41893934075514,5.803333406388657,-72.73550129133307
15,15299,BOYACÁ,GARAGOA,MUNICIPIO,193.17456459,193.1745645819978,5.089465837763545,-73.31430471914247
15,15317,BOYACÁ,GUACAMAYAS,MUNICIPIO,57.52173164,57.521731637815726,6.445438094156652,-72.51635274547989
15,15322,BOYACÁ,GUATEQUE,MUNICIPIO,36.07196653,36.07196653253899,5.014508480214084,-73.48812887897365
15,15325,BOYACÁ,GUAYATÁ,MUNICIPIO,99.80419798,99.80419797423298,4.931423709628788,-73.49663368509555
15,15332,BOYACÁ,GÜICÁN DE LA SIERRA,MUNICIPIO,949.89979069,949.8997906621056,6.5669853229218536,-72.25600725916325
15,15362,BOYACÁ,IZA,MUNICIPIO,34.18027836,34.18027836113291,5.617366045022468,-72.96986520935553
15,15367,BOYACÁ,JENESANO,MUNICIPIO,58.907671,58.90767099987193,5.3771510904478035,-73.37694861645758
15,15368,BOYACÁ,JERICÓ,MUNICIPIO,131.36451093,131.36451092464455,6.145439534388068,-72.5857756572013
15,15377,BOYACÁ,LABRANZAGRANDE,MUNICIPIO,579.9868421,579.9868420839252,5.541373451306891,-72.59038005028455
