cod_dpto,departamento,cod_mpio,municipio,year,population_total,sivigila_intento_confirmados_per_100k,ipm_total_pct,need_proxy_z,brecha_proxy_z,hansen_sedes_all_hl60,hansen_sedes_all_hl120,e2sfca_sedes_all_120min,e2sfca_sedes_all_180min,hansen_sedes_ips_hl60,hansen_sedes_ips_hl120,e2sfca_sedes_ips_120min,e2sfca_sedes_ips_180min,z_hansen_sedes_all_hl60,z_hansen_sedes_ips_hl60,z_e2sfca_sedes_all_120min,z_e2sfca_sedes_ips_120min,z_e2sfca_sedes_all_180min,z_e2sfca_sedes_ips_180min,access_spatial_z,brecha_spatial_z,routing_mode,supply_definition_main
05,Antioquia,05004,Abriaquí,2021,2797,71.50518412584913,14.3,0.0864460112327585,0.6664152629227962,3303.157976108534,7211.062228709079,0.0006468687458135924,0.0006284285030392279,418.82380374679525,922.243802167016,0.0001099764129798883,0.00010100346887843931,0.5680971656143148,-0.016044639914070544,-0.5096607849416879,-0.8662200538412559,-0.5887313293736695,-1.162019915838625,-0.5096607849416879,0.5961067961744464,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05004,Abriaquí,2022,2792,35.816618911174785,10.7,-0.5202356547288625,0.0570554184034599,3303.157976108534,7211.062228709079,0.0006421746376829041,0.0006229661129703253,418.82380374679525,922.243802167016,0.00010915130114581744,0.00010008620530966177,0.5680971656143148,-0.016044639914070544,-0.5057985105137143,-0.8646127246552269,-0.5862571669884946,-1.1629749879814675,-0.5057985105137143,-0.01443714421514819,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05004,Abriaquí,2023,2782,35.94536304816679,9.5,-0.5733863683421663,0.0007429443492893,3303.157976108534,7211.062228709079,0.0006381796770371955,0.0006182917971422702,418.82380374679525,922.243802167016,0.00010844945174016928,9.929034952733979e-05,0.5680971656143148,-0.016044639914070544,-0.5016944250735046,-0.8594448171601755,-0.5835872923707845,-1.1638160543871467,-0.5016944250735046,-0.07169194326866168,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05004,Abriaquí,2024,2810,71.17437722419929,10.9,0.002051817258757,0.5767426578377722,3303.157976108534,7211.062228709079,0.0006324041850851723,0.0006117870650220517,418.82380374679525,922.243802167016,0.00010742661733976478,9.815935161817522e-05,0.5680971656143148,-0.016044639914070544,-0.5007413725506488,-0.8571400949713204,-0.584412230136691,-1.1658226154781803,-0.5007413725506488,0.5027931898094058,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05004,Abriaquí,2025,2807,,9.5,,,3303.157976108534,7211.062228709079,0.000628656557077025,0.0006073773909200456,418.82380374679525,922.243802167016,0.00010678061398464419,9.741105182447544e-05,0.5680971656143148,-0.016044639914070544,-0.4976306121324144,-0.8587430978604702,-0.5823043130231895,-1.1652126912980416,-0.4976306121324144,,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05021,Alejandría,2021,4962,60.45949214026602,14.3,-0.0628203699051057,0.480348840929994,4544.005647331088,8548.732633198979,0.0011868171457223439,0.0011787828225963775,556.1848599092774,1056.3011202982823,0.00016782777980620678,0.000154321496607571,1.095624771299604,0.3514460781564058,0.4479302214545895,-0.6167578637273027,0.4790287029903528,-0.8526665281015137,0.4479302214545895,-0.5107505913596952,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05021,Alejandría,2022,5042,59.50019833399445,10.7,-0.2478907822093435,0.2978692147371095,4544.005647331088,8548.732633198979,0.001175596217666564,0.0011684212467728667,556.1848599092774,1056.3011202982823,0.00016619765205418667,0.00015300676500485866,1.095624771299604,0.3514460781564058,0.44720483111230414,-0.6161907471592201,0.47937016894143114,-0.8523040079805964,0.44720483111230414,-0.6950956133216476,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05021,Alejandría,2023,5130,58.47953216374269,9.5,-0.3305189959789777,0.2184278597423577,4544.005647331088,8548.732633198979,0.0011659482190557124,0.0011596021698074058,556.1848599092774,1056.3011202982823,0.0001647847952386328,0.00015189110441419298,1.095624771299604,0.3514460781564058,0.4461263520535202,-0.6130320118853333,0.47971311631043917,-0.8517349506624792,0.4461263520535202,-0.776645348032498,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05021,Alejandría,2024,5196,38.49114703618167,10.9,-0.3890101023015225,0.1613558719234363,4544.005647331088,8548.732633198979,0.0011553702863871741,0.0011499168507551666,556.1848599092774,1056.3011202982823,0.0001632286364617111,0.00015065646622533784,1.095624771299604,0.3514460781564058,0.4447882359460878,-0.6115186393650159,0.4797276415161222,-0.8512457314390185,0.4447882359460878,-0.8337983382476103,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05021,Alejandría,2025,5285,,9.5,,,4544.005647331088,8548.732633198979,0.0011462478951349778,0.0011415337013638194,556.1848599092774,1056.3011202982823,0.00016189844948649788,0.00014959451624093928,1.095624771299604,0.3514460781564058,0.44417895604956686,-0.6132453111616023,0.4796801602887133,-0.8498748488701571,0.44417895604956686,,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05030,Amagá,2021,31668,34.73537956296577,14.3,-0.4104441491493832,-0.5622989705539996,8490.858117031032,12052.026678026396,0.0024964348309576014,0.00242921848017085,1049.1807659722238,1542.3127429025822,0.0002950680010972451,0.00029145284220579603,2.773569358391833,1.6703891948325946,2.770519041813584,-0.06808242155250883,2.905038949035493,-0.057024826175222344,2.770519041813584,-3.180963190962967,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05030,Amagá,2022,31974,18.765246762994938,10.7,-0.7163147055797849,-0.8702239863449128,8490.858117031032,12052.026678026396,0.0024759124695994993,0.0024091020777880705,1049.1807659722238,1542.3127429025822,0.0002926678319634422,0.0002890659044191667,2.773569358391833,1.6703891948325946,2.7703311907557726,-0.0654461037761901,2.903223803753252,-0.053566685031333175,2.7703311907557726,-3.4866458963355575,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05030,Amagá,2023,32238,6.203858800173708,9.5,-0.8939325109485914,-1.0496228709835256,8490.858117031032,12052.026678026396,0.0024588363500119247,0.0023923219452338332,1049.1807659722238,1542.3127429025822,0.00029067323691397637,0.00028708081910302444,2.773569358391833,1.6703891948325946,2.768027214758273,-0.06239147011343798,2.9011546906643106,-0.049652253121986886,2.768027214758273,-3.6619597257068643,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05030,Amagá,2024,32595,30.679552078539658,10.9,-0.4824775258514398,-0.637635429651475,8490.858117031032,12052.026678026396,0.002439593636323126,0.0023734715064167773,1049.1807659722238,1542.3127429025822,0.0002884149529093173,0.0002848400388920708,2.773569358391833,1.6703891948325946,2.766680990111605,-0.060491172049599945,2.8992801895359985,-0.04718153677594478,2.766680990111605,-3.249158515963045,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05030,Amagá,2025,32858,,9.5,,,8490.858117031032,12052.026678026396,0.0024232134550489985,0.002357382456069346,1049.1807659722238,1542.3127429025822,0.000286500788569044,0.0002829331184974324,2.773569358391833,1.6703891948325946,2.767746400354882,-0.0582598298968643,2.8969735145882254,-0.04412713514330304,2.767746400354882,,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05031,Amalfi,2021,27516,58.14798662596307,14.3,-0.0940569880862531,0.1580816617773059,1604.9902978638954,4945.483810926164,0.0008317834772289314,0.0005742415767329801,205.02475650895136,624.1959935829132,0.00012017093112518727,8.451137992790021e-05,-0.1538531189632577,-0.5880347482259981,-0.18171707072115093,-0.8222600410844656,-0.693861119638644,-1.257707693594206,-0.18171707072115093,0.08766008263489783,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05031,Amalfi,2022,27923,57.300433334527085,10.7,-0.2731865665862438,-0.0184818138833466,1604.9902978638954,4945.483810926164,0.000823947036249707,0.0005687064231235334,205.02475650895136,624.1959935829132,0.00011904400119907692,8.371779183410677e-05,-0.1538531189632577,-0.5880347482259981,-0.18104655118194865,-0.821532596463451,-0.69226150200453,-1.2590660173431936,-0.18104655118194865,-0.09214001540429514,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05031,Amalfi,2023,28334,56.469259546834195,9.5,-0.3521851876942413,-0.0941461737788465,1604.9902978638954,4945.483810926164,0.0008167243521413723,0.0005636827412510256,205.02475650895136,624.1959935829132,0.00011800837553153089,8.300028844267965e-05,-0.1538531189632577,-0.5880347482259981,-0.1810456193263906,-0.8176337429647712,-0.6908563091475547,-1.260465242292882,-0.1810456193263906,-0.1711395683678507,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05031,Amalfi,2024,28716,59.200445744532665,10.9,-0.1412188632151213,0.1189967606589244,1604.9902978638954,4945.483810926164,0.0008093235151235929,0.0005585278256044419,205.02475650895136,624.1959935829132,0.0001169392776343854,8.226631585726413e-05,-0.1538531189632577,-0.5880347482259981,-0.18086889047148877,-0.8152686088670822,-0.689731210242895,-1.2610579766023564,-0.18086889047148877,0.03965002725636746,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05031,Amalfi,2025,29054,,9.5,,,1604.9902978638954,4945.483810926164,0.0008028142658855634,0.0005539606464680658,205.02475650895136,624.1959935829132,0.00011600146464475219,8.161421125254296e-05,-0.1538531189632577,-0.5880347482259981,-0.18073312087229673,-0.8176729359441668,-0.6885049739790494,-1.2606709303941575,-0.18073312087229673,,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05034,Andes,2021,44621,51.54523654781381,14.3,-0.1832835038183104,-0.6727083433613044,3518.5791809658886,8236.448977148946,0.0008063971372255659,0.0010089662542127906,495.672964689947,1168.2820383904004,0.00015396688969113103,0.00023005689211803645,0.6596802301981207,0.18955477907049373,-0.226739392996111,-0.6765277221546163,0.14956214279489485,-0.41324665136118444,-0.226739392996111,0.043455889177800605,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05034,Andes,2022,44816,51.32095680114245,10.7,-0.3419464337138038,-0.8418566641272174,3518.5791809658886,8236.448977148946,0.0008020584262986053,0.0010008319713316145,495.672964689947,1168.2820383904004,0.00015313227741193283,0.00022806680981712514,0.6596802301981207,0.18955477907049373,-0.22015242767758553,-0.6730870455844836,0.15195971471415806,-0.4116628315636247,-0.22015242767758553,-0.12179400603621826,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05034,Andes,2023,44976,44.46816079686944,9.5,-0.4815298865791194,-0.9906403632558056,3518.5791809658886,8236.448977148946,0.0007990981325085267,0.0009942653360589745,495.672964689947,1168.2820383904004,0.00015254240081864735,0.0002264027540077335,0.6596802301981207,0.18955477907049373,-0.2127005889960857,-0.6665806824883974,0.15494061651664476,-0.4096561649964252,-0.2127005889960857,-0.26882929758303364,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05034,Andes,2024,45212,46.44784570468017,10.9,-0.2938064814609328,-0.8105502814487493,3518.5791809658886,8236.448977148946,0.0007947062691491131,0.0009865388883835249,495.672964689947,1168.2820383904004,0.00015168944357470666,0.0002244744707783333,0.6596802301981207,0.18955477907049373,-0.2072970639786068,-0.6623102307451433,0.15665129726172475,-0.40890831857287074,-0.2072970639786068,-0.08650941748232599,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
