cod_dpto,departamento,cod_mpio,municipio,population_total,need_proxy_z,access_spatial_z,brecha_spatial_z,baseline_e2sfca_recomputed,baseline_access_z_recomputed,baseline_gap_recomputed,baseline_top_decile,regional_hub,distributed_outreach_e2sfca,distributed_outreach_access_z,distributed_outreach_gap_z,distributed_outreach_access_gain_z,distributed_outreach_gap_reduction_z,regional_hubs_e2sfca,regional_hubs_access_z,regional_hubs_gap_z,regional_hubs_access_gain_z,regional_hubs_gap_reduction_z,connectivity_relief_e2sfca,connectivity_relief_access_z,connectivity_relief_gap_z,connectivity_relief_access_gain_z,connectivity_relief_gap_reduction_z,combined_e2sfca,combined_access_z,combined_gap_z,combined_access_gain_z,combined_gap_reduction_z
15,Boyacá,15632,Saboyá,14424,-0.6734855830797,0.3878082139069436,-1.0612937969866436,0.0011238550173674243,0.38780821390694387,-1.0612937969866438,False,False,0.0011238550173674243,0.38780821390694387,-1.0612937969866438,0.0,0.0,0.0011238550173674243,0.38780821390694387,-1.0612937969866438,0.0,0.0,0.0011237309974578735,0.387583984274791,-1.061069567354491,-0.0002242296321528503,-0.0002242296321528503,0.0011237309974578735,0.387583984274791,-1.061069567354491,-0.0002242296321528503,-0.0002242296321528503
15,Boyacá,15638,Sáchica,6250,0.2518510248953707,1.4440459940549548,-1.192194969159584,0.001708053067823073,1.4440459940549555,-1.1921949691595848,False,False,0.001708053067823073,1.4440459940549555,-1.1921949691595848,0.0,0.0,0.001708053067823073,1.4440459940549555,-1.1921949691595848,0.0,0.0,0.0017080226096734352,1.443990925318701,-1.1921399004233304,-5.5068736254382245e-05,-5.5068736254382245e-05,0.0017080226096734352,1.443990925318701,-1.1921399004233304,-5.5068736254382245e-05,-5.5068736254382245e-05
15,Boyacá,15646,Samacá,19327,-0.5310692284296006,1.2215911985837584,-1.752660427013359,0.0015850148085680671,1.221591198583759,-1.7526604270133597,False,False,0.0015850148085680671,1.221591198583759,-1.7526604270133597,0.0,0.0,0.0015850148085680671,1.221591198583759,-1.7526604270133597,0.0,0.0,0.0015849687112948559,1.2215078541058213,-1.7525770825354219,-8.334447793778565e-05,-8.334447793778565e-05,0.0015849687112948559,1.2215078541058213,-1.7525770825354219,-8.334447793778565e-05,-8.334447793778565e-05
15,Boyacá,15660,San Eduardo,1672,-0.3726302178165573,0.0229862484228186,-0.395616466239376,0.0009220744287490566,0.022986248422818708,-0.395616466239376,False,False,0.0009220744287490566,0.022986248422818708,-0.395616466239376,0.0,0.0,0.0009220744287490566,0.022986248422818708,-0.395616466239376,0.0,0.0,0.0009220670633420314,0.022972931669775654,-0.39560314948633296,-1.3316753043054325e-05,-1.3316753043057794e-05,0.0009220670633420314,0.022972931669775654,-0.39560314948633296,-1.3316753043054325e-05,-1.3316753043057794e-05
15,Boyacá,15664,San José de Pare,4871,-0.8426113167653894,0.6068220328871492,-1.4494333496525384,0.001244990095543811,0.6068220328871495,-1.449433349652539,False,False,0.001244990095543811,0.6068220328871495,-1.449433349652539,0.0,0.0,0.001244990095543811,0.6068220328871495,-1.449433349652539,0.0,0.0,0.0012449673534737117,0.6067809149244674,-1.4493922316898566,-4.1117962682135634e-05,-4.1117962682246656e-05,0.0012449673534737117,0.6067809149244674,-1.4493922316898566,-4.1117962682135634e-05,-4.1117962682246656e-05
15,Boyacá,15667,San Luis de Gaceno,5304,-0.862664660882434,-0.5912839427538149,-0.2713807181286191,0.0005823256951938893,-0.5912839427538152,-0.27138071812861875,False,False,0.0005823256951938893,-0.5912839427538152,-0.27138071812861875,0.0,0.0,0.0005823256951938893,-0.5912839427538152,-0.27138071812861875,0.0,0.0,0.0005810879301328564,-0.5935218383089108,-0.2691428225735232,-0.0022378955550955704,-0.0022378955550955704,0.0005810879301328564,-0.5935218383089108,-0.2691428225735232,-0.0022378955550955704,-0.0022378955550955704
15,Boyacá,15673,San Mateo,3397,-0.7360242864838878,-0.9483202790304744,0.2122959925465866,0.00038485128600789756,-0.948320279030475,0.21229599254658715,False,False,0.0004812589727508587,-0.7740139098887641,0.037989623404876216,0.17430636914171094,0.17430636914171094,0.0005376826255097507,-0.6719992015353017,-0.06402508494858616,0.2763210774951733,0.2763210774951733,0.00038296336715032875,-0.9517336612245147,0.2157093747406269,-0.003413382194039749,-0.003413382194039749,0.0006322023933951431,-0.5011062145876305,-0.23491807189625735,0.4472140644428445,0.4472140644428445
15,Boyacá,15676,San Miguel de Sema,3081,1.2418765583437463,0.5472707993854192,0.6946057589583271,0.0012120527066643253,0.5472707993854196,0.6946057589583268,False,False,0.0012144684262700815,0.5516384522932885,0.6902381060504579,0.004367652907868891,0.004367652907868891,0.0012265470242988632,0.5734767168326342,0.6683998415111121,0.026205917447214677,0.026205917447214677,0.0012119153697788291,0.5470224924851212,0.6948540658586251,-0.0002483069002983118,-0.0002483069002983118,0.0012288254070191233,0.5775960628402049,0.6642804955035414,0.030325263454785367,0.030325263454785367
15,Boyacá,15681,San Pablo de Borbur,6772,-0.7348800106146343,-0.949060520075718,0.2141805094610838,0.00038444186363764487,-0.9490605200757186,0.21418050946108436,False,False,0.00038685758324340117,-0.9446928671678496,0.20981285655321535,0.004367652907869002,0.004367652907869002,0.0003989361812721828,-0.9228546026285039,0.18797459201386968,0.026205917447214677,0.026205917447214677,0.000384050366616856,-0.9497683518527164,0.2148883412380821,-0.000707831776997736,-0.000707831776997736,0.0004009604038571502,-0.9191947814976327,0.1843147708829984,0.029865738578085943,0.029865738578085943
15,Boyacá,15686,Santana,7746,-0.6248443609140907,0.4506269823472522,-1.0754713432613427,0.0011585996579631342,0.45062698234725246,-1.0754713432613432,False,False,0.0011585996579631342,0.45062698234725246,-1.0754713432613432,0.0,0.0,0.0011585996579631342,0.45062698234725246,-1.0754713432613432,0.0,0.0,0.001158540590168905,0.45052018699624746,-1.0753645479103382,-0.00010679535100499571,-0.00010679535100499571,0.001158540590168905,0.45052018699624746,-1.0753645479103382,-0.00010679535100499571,-0.00010679535100499571
